索引id	武将等级	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
2014286	227	0	329220	4939384	6964	205344	205344	3919	3919	3919	3919	3919	3919	1091	1091	1091	1091	1091	2400	0	1309	3055	10	3
2014287	228	0	331290	4970450	6971	206637	206637	3935	3935	3935	3935	3935	3935	1095	1095	1095	1095	1095	2410	0	1314	3067	10	3
2014288	229	0	335340	5031220	6987	209168	209168	3966	3966	3966	3966	3966	3966	1104	1104	1104	1104	1104	2429	0	1325	3091	10	3
2014289	230	0	339354	5091445	7003	211675	211675	3997	3997	3997	3997	3997	3997	1112	1112	1112	1112	1112	2448	0	1335	3116	10	3
2014290	231	0	353563	5304748	7019	220556	220556	4029	4029	4029	4029	4029	4029	1121	1121	1121	1121	1121	2467	0	1346	3140	10	3
2014291	232	0	357612	5365500	7034	223086	223086	4060	4060	4060	4060	4060	4060	1130	1130	1130	1130	1130	2487	0	1356	3165	10	3
2014292	233	0	361676	5426489	7050	225625	225625	4092	4092	4092	4092	4092	4092	1139	1139	1139	1139	1139	2506	0	1367	3190	10	3
2014293	234	0	365757	5487716	7066	228174	228174	4124	4124	4124	4124	4124	4124	1148	1148	1148	1148	1148	2525	0	1377	3214	10	3
2014294	235	0	369853	5549180	7082	230733	230733	4156	4156	4156	4156	4156	4156	1157	1157	1157	1157	1157	2545	0	1388	3239	10	3
2014295	236	0	373965	5610883	7098	233302	233302	4188	4188	4188	4188	4188	4188	1165	1165	1165	1165	1165	2565	0	1399	3264	10	3
2014296	236	0	376220	5644721	7106	234710	234710	4204	4204	4204	4204	4204	4204	1170	1170	1170	1170	1170	2575	0	1404	3277	10	3
2014297	237	0	378477	5678578	7114	236120	236120	4220	4220	4220	4220	4220	4220	1174	1174	1174	1174	1174	2584	0	1409	3289	10	3
2014298	238	0	382626	5740836	7131	238712	238712	4252	4252	4252	4252	4252	4252	1183	1183	1183	1183	1183	2604	0	1420	3314	10	3
2014299	239	0	386793	5803367	7147	241315	241315	4284	4284	4284	4284	4284	4284	1192	1192	1192	1192	1192	2624	0	1431	3340	10	3
2014300	240	0	390510	5858723	7163	243622	243622	4317	4317	4317	4317	4317	4317	1201	1201	1201	1201	1201	2644	0	1442	3365	10	4
2014301	242	0	400106	6001875	7196	249588	249588	4382	4382	4382	4382	4382	4382	1220	1220	1220	1220	1220	2684	0	1464	3416	10	4
2014302	245	0	411838	6176675	7245	256873	256873	4481	4481	4481	4481	4481	4481	1247	1247	1247	1247	1247	2744	0	1497	3493	10	4
2014303	247	0	419997	6298260	7278	261940	261940	4547	4547	4547	4547	4547	4547	1266	1266	1266	1266	1266	2785	0	1519	3544	10	4
2014304	250	0	431988	6476923	7329	269385	269385	4647	4647	4647	4647	4647	4647	1293	1293	1293	1293	1293	2846	0	1552	3623	10	4
2014305	252	0	440333	6601281	7362	274567	274567	4715	4715	4715	4715	4715	4715	1312	1312	1312	1312	1312	2888	0	1575	3675	10	4
2014306	254	0	449804	6742539	7396	280452	280452	4783	4783	4783	4783	4783	4783	1331	1331	1331	1331	1331	2929	0	1597	3728	10	4
2014307	257	0	462176	6926870	7448	288133	288133	4885	4885	4885	4885	4885	4885	1360	1360	1360	1360	1360	2992	0	1632	3808	10	4
2014308	259	0	470712	7054084	7482	293434	293434	4954	4954	4954	4954	4954	4954	1379	1379	1379	1379	1379	3034	0	1655	3862	10	4
2014309	262	0	483640	7246733	7535	301460	301460	5058	5058	5058	5058	5058	5058	1408	1408	1408	1408	1408	3098	0	1690	3943	10	5
2014310	264	0	493270	7391116	7570	307466	307466	5128	5128	5128	5128	5128	5128	1427	1427	1427	1427	1427	3141	0	1713	3998	10	5
2014311	266	0	504335	7558182	7605	314402	314402	5199	5199	5199	5199	5199	5199	1447	1447	1447	1447	1447	3184	0	1736	4052	10	5
2014312	269	0	520650	7804555	7658	324630	324630	5305	5305	5305	5305	5305	5305	1477	1477	1477	1477	1477	3249	0	1772	4135	10	5
2014313	271	0	531948	7975145	7694	331713	331713	5377	5377	5377	5377	5377	5377	1497	1497	1497	1497	1497	3293	0	1796	4191	10	5
2014314	274	0	548594	8226534	7748	342148	342148	5485	5485	5485	5485	5485	5485	1527	1527	1527	1527	1527	3359	0	1832	4275	10	5
2014315	276	0	560133	8400744	7785	349381	349381	5557	5557	5557	5557	5557	5557	1547	1547	1547	1547	1547	3404	0	1856	4332	10	5
2014316	278	0	571770	8576457	7821	356676	356676	5630	5630	5630	5630	5630	5630	1567	1567	1567	1567	1567	3448	0	1881	4389	10	5
2014317	281	0	590453	8858458	7876	368382	368382	5741	5741	5741	5741	5741	5741	1598	1598	1598	1598	1598	3516	0	1917	4475	10	6
2014318	283	0	603315	9052568	7914	376440	376440	5815	5815	5815	5815	5815	5815	1618	1618	1618	1618	1618	3561	0	1942	4532	10	6
2014319	286	0	622271	9338689	7970	388316	388316	5926	5926	5926	5926	5926	5926	1650	1650	1650	1650	1650	3630	0	1980	4620	10	6
2014320	288	0	639841	9602866	8007	399292	399292	6001	6001	6001	6001	6001	6001	1670	1670	1670	1670	1670	3676	0	2005	4678	10	6
2014321	290	0	654093	9816503	8045	408158	408158	6077	6077	6077	6077	6077	6077	1691	1691	1691	1691	1691	3722	0	2030	4737	10	6
2014322	293	0	675795	10141811	8102	421656	421656	6191	6191	6191	6191	6191	6191	1723	1723	1723	1723	1723	3792	0	2068	4826	10	6
2014323	295	0	703033	10549092	8140	438642	438642	6268	6268	6268	6268	6268	6268	1744	1744	1744	1744	1744	3838	0	2093	4885	10	6
2014324	298	0	724553	10871650	8198	452026	452026	6383	6383	6383	6383	6383	6383	1777	1777	1777	1777	1777	3909	0	2132	4976	10	6
2014325	300	0	739470	11095248	8237	461305	461305	6461	6461	6461	6461	6461	6461	1798	1798	1798	1798	1798	3957	0	2158	5036	10	7
2014326	302	0	757284	11362335	8276	472393	472393	6539	6539	6539	6539	6539	6539	1820	1820	1820	1820	1820	4005	0	2184	5097	10	7
2014327	305	0	779559	11696230	8335	486248	486248	6657	6657	6657	6657	6657	6657	1853	1853	1853	1853	1853	4077	0	2223	5189	10	7
2014328	307	0	795133	11929709	8375	495936	495936	6736	6736	6736	6736	6736	6736	1875	1875	1875	1875	1875	4125	0	2250	5250	10	7
2014329	310	0	818044	12273168	8435	510187	510187	6855	6855	6855	6855	6855	6855	1908	1908	1908	1908	1908	4198	0	2290	5343	10	7
2014330	312	0	834200	12515459	8475	520235	520235	6935	6935	6935	6935	6935	6935	1930	1930	1930	1930	1930	4247	0	2316	5406	10	7
2014331	314	0	851493	12775192	8515	530984	530984	7015	7015	7015	7015	7015	7015	1953	1953	1953	1953	1953	4297	0	2343	5468	10	7
2014332	317	0	876968	13157831	8576	546817	546817	7137	7137	7137	7137	7137	7137	1987	1987	1987	1987	1987	4371	0	2384	5563	10	7
2014333	319	0	894637	13423208	8617	557799	557799	7218	7218	7218	7218	7218	7218	2009	2009	2009	2009	2009	4421	0	2411	5627	10	7
2014334	322	0	921184	13821939	8679	574298	574298	7342	7342	7342	7342	7342	7342	2043	2043	2043	2043	2043	4496	0	2452	5723	10	8
2014335	324	0	940875	14117684	8720	586540	586540	7424	7424	7424	7424	7424	7424	2066	2066	2066	2066	2066	4547	0	2480	5787	10	8
2014336	326	0	959629	14399365	8762	598197	598197	7507	7507	7507	7507	7507	7507	2090	2090	2090	2090	2090	4598	0	2508	5852	10	8
2014337	329	0	988391	14831360	8824	616074	616074	7632	7632	7632	7632	7632	7632	2124	2124	2124	2124	2124	4674	0	2549	5949	10	8
2014338	331	0	1007584	15119625	8866	628003	628003	7716	7716	7716	7716	7716	7716	2148	2148	2148	2148	2148	4726	0	2577	6015	10	8
2014339	334	0	1035815	15543653	8930	645549	645549	7843	7843	7843	7843	7843	7843	2183	2183	2183	2183	2183	4803	0	2620	6114	10	8
2014340	336	0	1055552	15840006	8973	657825	657825	7928	7928	7928	7928	7928	7928	2207	2207	2207	2207	2207	4855	0	2648	6180	10	8
2014341	338	0	1076642	16155996	9015	671027	671027	8013	8013	8013	8013	8013	8013	2231	2231	2231	2231	2231	4908	0	2677	6246	10	8
2014342	341	0	1107982	16625516	9080	690645	690645	8142	8142	8142	8142	8142	8142	2266	2266	2266	2266	2266	4987	0	2720	6347	10	9
2014343	343	0	1131214	16973655	9123	705184	705184	8229	8229	8229	8229	8229	8229	2290	2290	2290	2290	2290	5040	0	2749	6414	10	9
2014344	346	0	1163767	17461375	9189	725560	725560	8359	8359	8359	8359	8359	8359	2327	2327	2327	2327	2327	5119	0	2792	6516	10	9
2014345	348	0	1186341	17799594	9232	739687	739687	8446	8446	8446	8446	8446	8446	2351	2351	2351	2351	2351	5173	0	2821	6584	10	9
2014346	350	0	1209113	18140781	9276	753939	753939	8534	8534	8534	8534	8534	8534	2376	2376	2376	2376	2376	5227	0	2851	6652	10	9
2014347	353	0	1242611	18642670	9343	774907	774907	8667	8667	8667	8667	8667	8667	2412	2412	2412	2412	2412	5308	0	2895	6756	10	9
2014348	355	0	1265867	18991104	9387	789462	789462	8756	8756	8756	8756	8756	8756	2437	2437	2437	2437	2437	5362	0	2925	6825	10	9
2014349	358	0	1300053	19503291	9454	810861	810861	8890	8890	8890	8890	8890	8890	2474	2474	2474	2474	2474	5444	0	2969	6929	10	9
2014350	359	0	1312998	19697266	9477	818960	818960	8935	8935	8935	8935	8935	8935	2487	2487	2487	2487	2487	5472	0	2984	6964	10	9
2005001	35	0	641	484532	61	393	393	122	122	122	122	122	122	34	34	34	34	34	75	0	40	95	0	1
2005002	45	0	976	886764	97	608	608	195	195	195	195	195	195	54	54	54	54	54	119	0	65	152	0	1
2005003	65	0	2880	3047106	191	1783	1783	382	382	382	382	382	382	106	106	106	106	106	234	0	127	298	0	1
2005004	90	0	11640	12263471	347	7297	7297	692	692	692	692	692	692	192	192	192	192	192	424	0	231	540	0	1
2005005	150	0	48386	50872660	878	30211	30211	1752	1752	1752	1752	1752	1752	487	487	487	487	487	1073	0	585	1365	0	1
2005006	210	0	119048	124994509	1614	74245	74245	3221	3221	3221	3221	3221	3221	896	896	896	896	896	1973	0	1076	2511	0	2
2005007	300	0	315204	331060279	3075	196634	196634	6138	6138	6138	6138	6138	6138	1708	1708	1708	1708	1708	3759	0	2050	4784	0	7
2015001	35	0	641	484532	64	393	393	129	129	129	129	129	129	35	35	35	35	35	79	0	43	100	0	1
2015002	45	0	976	886764	102	608	608	205	205	205	205	205	205	57	57	57	57	57	125	0	68	160	0	1
2015003	65	0	2880	3047106	201	1783	1783	402	402	402	402	402	402	112	112	112	112	112	246	0	134	314	0	1
2015004	90	0	11640	12263471	365	7297	7297	729	729	729	729	729	729	203	203	203	203	203	446	0	243	568	0	1
2015005	150	0	48386	50872660	924	30211	30211	1844	1844	1844	1844	1844	1844	513	513	513	513	513	1129	0	616	1437	0	1
2015006	210	0	119048	124994509	1699	74245	74245	3391	3391	3391	3391	3391	3391	944	944	944	944	944	2077	0	1132	2643	0	2
2015007	300	0	315204	331060279	3237	196634	196634	6461	6461	6461	6461	6461	6461	1798	1798	1798	1798	1798	3957	0	2158	5036	0	7
2006101	20	0	648	9930	21	410	410	43	43	43	43	43	43	11	11	11	11	11	26	0	14	33	0	1
2006102	35	0	1282	19381	61	787	787	122	122	122	122	122	122	34	34	34	34	34	75	0	40	95	0	1
2006103	50	0	2264	34337	118	1420	1420	236	236	236	236	236	236	65	65	65	65	65	144	0	79	184	2	1
2006104	65	0	5761	87060	191	3567	3567	382	382	382	382	382	382	106	106	106	106	106	234	0	127	298	3	1
2006105	80	0	17371	263281	280	10806	10806	559	559	559	559	559	559	155	155	155	155	155	342	0	186	435	5	1
2006106	95	0	26277	395468	383	16475	16475	764	764	764	764	764	764	212	212	212	212	212	468	0	255	596	5	1
2006107	110	0	46796	702692	500	29235	29235	998	998	998	998	998	998	277	277	277	277	277	611	0	333	778	6	1
2006108	125	0	62480	938557	630	38994	38994	1258	1258	1258	1258	1258	1258	350	350	350	350	350	771	0	420	981	7	1
2006109	140	0	82579	1240591	774	51575	51575	1546	1546	1546	1546	1546	1546	430	430	430	430	430	946	0	516	1205	8	1
2006110	155	0	109763	1648228	931	68536	68536	1859	1859	1859	1859	1859	1859	517	517	517	517	517	1138	0	621	1449	8	1
2006111	170	0	135053	2026852	1101	84263	84263	2197	2197	2197	2197	2197	2197	611	611	611	611	611	1346	0	734	1713	9	1
2006112	185	0	171213	2568553	1283	106772	106772	2561	2561	2561	2561	2561	2561	713	713	713	713	713	1568	0	855	1996	10	1
2006113	200	0	212357	3185510	1478	132440	132440	2949	2949	2949	2949	2949	2949	821	821	821	821	821	1806	0	985	2299	10	2
2006114	215	0	252294	3784558	1684	157343	157343	3361	3361	3361	3361	3361	3361	935	935	935	935	935	2059	0	1123	2620	10	2
2006115	230	0	303466	4553006	1903	189290	189290	3797	3797	3797	3797	3797	3797	1057	1057	1057	1057	1057	2326	0	1268	2960	10	3
2006201	50	0	2264	34337	118	1420	1420	236	236	236	236	236	236	65	65	65	65	65	144	0	79	184	2	1
2006202	55	0	3606	54576	141	2236	2236	281	281	281	281	281	281	78	78	78	78	78	172	0	94	219	2	1
2006203	60	0	4311	64928	165	2649	2649	330	330	330	330	330	330	92	92	92	92	92	202	0	110	257	3	1
2006204	75	0	11828	177946	249	7404	7404	497	497	497	497	497	497	138	138	138	138	138	304	0	166	387	4	1
2006205	90	0	23281	350384	347	14594	14594	692	692	692	692	692	692	192	192	192	192	192	424	0	231	540	5	1
2006206	105	0	42335	635603	459	26471	26471	917	917	917	917	917	917	255	255	255	255	255	561	0	306	715	6	1
2006207	120	0	55807	838336	585	34818	34818	1168	1168	1168	1168	1168	1168	325	325	325	325	325	715	0	390	911	7	1
2006208	135	0	76046	1142323	725	47481	47481	1447	1447	1447	1447	1447	1447	402	402	402	402	402	886	0	483	1128	7	1
2006209	150	0	96773	1453504	878	60422	60422	1752	1752	1752	1752	1752	1752	487	487	487	487	487	1073	0	585	1365	8	1
2006210	165	0	125207	1879498	1043	78145	78145	2082	2082	2082	2082	2082	2082	579	579	579	579	579	1275	0	695	1623	9	1
2006211	180	0	156833	2352837	1221	97798	97798	2437	2437	2437	2437	2437	2437	678	678	678	678	678	1492	0	814	1900	10	1
2006212	195	0	199746	2996571	1411	124575	124575	2817	2817	2817	2817	2817	2817	784	784	784	784	784	1725	0	941	2196	10	1
2006213	210	0	238097	3571271	1614	148490	148490	3221	3221	3221	3221	3221	3221	896	896	896	896	896	1973	0	1076	2511	10	2
2006214	225	0	285893	4289328	1828	178311	178311	3649	3649	3649	3649	3649	3649	1016	1016	1016	1016	1016	2235	0	1219	2845	10	3
2006215	240	0	348048	5221678	2055	217132	217132	4101	4101	4101	4101	4101	4101	1141	1141	1141	1141	1141	2512	0	1370	3197	10	4
2006301	65	0	5761	87060	191	3567	3567	382	382	382	382	382	382	106	106	106	106	106	234	0	127	298	3	1
2006302	70	0	7082	107260	219	4414	4414	438	438	438	438	438	438	122	122	122	122	122	268	0	146	341	4	1
2006303	75	0	11828	177946	249	7404	7404	497	497	497	497	497	497	138	138	138	138	138	304	0	166	387	4	1
2006304	80	0	17371	263281	280	10806	10806	559	559	559	559	559	559	155	155	155	155	155	342	0	186	435	5	1
2006305	95	0	26277	395468	383	16475	16475	764	764	764	764	764	764	212	212	212	212	212	468	0	255	596	5	1
2006306	110	0	46796	702692	500	29235	29235	998	998	998	998	998	998	277	277	277	277	277	611	0	333	778	6	1
2006307	125	0	62480	938557	630	38994	38994	1258	1258	1258	1258	1258	1258	350	350	350	350	350	771	0	420	981	7	1
2006308	140	0	82579	1240591	774	51575	51575	1546	1546	1546	1546	1546	1546	430	430	430	430	430	946	0	516	1205	8	1
2006309	155	0	109763	1648228	931	68536	68536	1859	1859	1859	1859	1859	1859	517	517	517	517	517	1138	0	621	1449	8	1
2006310	170	0	135053	2026852	1101	84263	84263	2197	2197	2197	2197	2197	2197	611	611	611	611	611	1346	0	734	1713	9	1
2006311	185	0	171213	2568553	1283	106772	106772	2561	2561	2561	2561	2561	2561	713	713	713	713	713	1568	0	855	1996	10	1
2006312	200	0	212357	3185510	1478	132440	132440	2949	2949	2949	2949	2949	2949	821	821	821	821	821	1806	0	985	2299	10	2
2006313	215	0	252294	3784558	1684	157343	157343	3361	3361	3361	3361	3361	3361	935	935	935	935	935	2059	0	1123	2620	10	2
2006314	230	0	303466	4553006	1903	189290	189290	3797	3797	3797	3797	3797	3797	1057	1057	1057	1057	1057	2326	0	1268	2960	10	3
2006315	245	0	365727	5485112	2133	228112	228112	4257	4257	4257	4257	4257	4257	1185	1185	1185	1185	1185	2607	0	1422	3318	10	4
2006401	35	0	1282	19381	61	787	787	122	122	122	122	122	122	34	34	34	34	34	75	0	40	95	0	1
2006402	40	0	1537	23207	78	950	950	156	156	156	156	156	156	43	43	43	43	43	96	0	52	122	1	1
2006403	55	0	3606	54576	141	2236	2236	281	281	281	281	281	281	78	78	78	78	78	172	0	94	219	2	1
2006404	70	0	7082	107260	219	4414	4414	438	438	438	438	438	438	122	122	122	122	122	268	0	146	341	4	1
2006405	85	0	19463	294744	312	12110	12110	624	624	624	624	624	624	173	173	173	173	173	382	0	208	486	5	1
2006406	100	0	28997	436361	420	18173	18173	839	839	839	839	839	839	233	233	233	233	233	514	0	280	654	6	1
2006407	115	0	51804	778110	542	32342	32342	1082	1082	1082	1082	1082	1082	301	301	301	301	301	662	0	361	843	6	1
2006408	130	0	69136	1038526	677	43164	43164	1351	1351	1351	1351	1351	1351	376	376	376	376	376	827	0	451	1053	7	1
2006409	145	0	90302	1356425	825	56382	56382	1647	1647	1647	1647	1647	1647	458	458	458	458	458	1009	0	550	1284	8	1
2006410	160	0	115711	1737356	986	72244	72244	1969	1969	1969	1969	1969	1969	548	548	548	548	548	1206	0	657	1535	9	1
2006411	175	0	145347	2180895	1160	90657	90657	2316	2316	2316	2316	2316	2316	644	644	644	644	644	1418	0	773	1805	9	1
2006412	190	0	185984	2790173	1347	115989	115989	2688	2688	2688	2688	2688	2688	748	748	748	748	748	1646	0	898	2095	10	1
2006413	205	0	225031	3375386	1545	140342	140342	3084	3084	3084	3084	3084	3084	858	858	858	858	858	1889	0	1030	2404	10	2
2006414	220	0	268414	4026817	1756	167408	167408	3504	3504	3504	3504	3504	3504	975	975	975	975	975	2146	0	1170	2731	10	3
2006415	235	0	330238	4954802	1978	206019	206019	3948	3948	3948	3948	3948	3948	1099	1099	1099	1099	1099	2418	0	1319	3077	10	3
2016101	20	0	648	9930	22	410	410	45	45	45	45	45	45	12	12	12	12	12	27	0	15	35	0	1
2016102	35	0	1282	19381	64	787	787	129	129	129	129	129	129	35	35	35	35	35	79	0	43	100	0	1
2016103	50	0	2264	34337	124	1420	1420	249	249	249	249	249	249	69	69	69	69	69	152	0	83	194	2	1
2016104	65	0	5761	87060	201	3567	3567	402	402	402	402	402	402	112	112	112	112	112	246	0	134	314	3	1
2016105	80	0	17371	263281	294	10806	10806	588	588	588	588	588	588	163	163	163	163	163	360	0	196	458	5	1
2016106	95	0	26277	395468	403	16475	16475	804	804	804	804	804	804	224	224	224	224	224	492	0	268	627	5	1
2016107	110	0	46796	702692	526	29235	29235	1050	1050	1050	1050	1050	1050	292	292	292	292	292	643	0	351	819	6	1
2016108	125	0	62480	938557	664	38994	38994	1325	1325	1325	1325	1325	1325	368	368	368	368	368	811	0	442	1032	7	1
2016109	140	0	82579	1240591	815	51575	51575	1627	1627	1627	1627	1627	1627	453	453	453	453	453	996	0	543	1268	8	1
2016110	155	0	109763	1648228	980	68536	68536	1957	1957	1957	1957	1957	1957	544	544	544	544	544	1198	0	653	1525	8	1
2016111	170	0	135053	2026852	1159	84263	84263	2313	2313	2313	2313	2313	2313	644	644	644	644	644	1417	0	772	1803	9	1
2016112	185	0	171213	2568553	1351	106772	106772	2696	2696	2696	2696	2696	2696	750	750	750	750	750	1651	0	900	2101	10	1
2016113	200	0	212357	3185510	1555	132440	132440	3104	3104	3104	3104	3104	3104	864	864	864	864	864	1901	0	1037	2420	10	2
2016114	215	0	252294	3784558	1773	157343	157343	3538	3538	3538	3538	3538	3538	985	985	985	985	985	2167	0	1182	2758	10	2
2016115	230	0	303466	4553006	2003	189290	189290	3997	3997	3997	3997	3997	3997	1112	1112	1112	1112	1112	2448	0	1335	3116	10	3
2016201	50	0	2264	34337	124	1420	1420	249	249	249	249	249	249	69	69	69	69	69	152	0	83	194	2	1
2016202	55	0	3606	54576	148	2236	2236	296	296	296	296	296	296	82	82	82	82	82	181	0	99	231	2	1
2016203	60	0	4311	64928	174	2649	2649	348	348	348	348	348	348	96	96	96	96	96	213	0	116	271	3	1
2016204	75	0	11828	177946	262	7404	7404	523	523	523	523	523	523	145	145	145	145	145	320	0	174	407	4	1
2016205	90	0	23281	350384	365	14594	14594	729	729	729	729	729	729	203	203	203	203	203	446	0	243	568	5	1
2016206	105	0	42335	635603	483	26471	26471	965	965	965	965	965	965	268	268	268	268	268	591	0	322	752	6	1
2016207	120	0	55807	838336	616	34818	34818	1230	1230	1230	1230	1230	1230	342	342	342	342	342	753	0	411	959	7	1
2016208	135	0	76046	1142323	763	47481	47481	1523	1523	1523	1523	1523	1523	424	424	424	424	424	933	0	509	1187	7	1
2016209	150	0	96773	1453504	924	60422	60422	1844	1844	1844	1844	1844	1844	513	513	513	513	513	1129	0	616	1437	8	1
2016210	165	0	125207	1879498	1098	78145	78145	2191	2191	2191	2191	2191	2191	610	610	610	610	610	1342	0	732	1708	9	1
2016211	180	0	156833	2352837	1285	97798	97798	2565	2565	2565	2565	2565	2565	714	714	714	714	714	1571	0	857	2000	10	1
2016212	195	0	199746	2996571	1486	124575	124575	2965	2965	2965	2965	2965	2965	825	825	825	825	825	1816	0	990	2311	10	1
2016213	210	0	238097	3571271	1699	148490	148490	3391	3391	3391	3391	3391	3391	944	944	944	944	944	2077	0	1132	2643	10	2
2016214	225	0	285893	4289328	1925	178311	178311	3841	3841	3841	3841	3841	3841	1069	1069	1069	1069	1069	2353	0	1283	2994	10	3
2016215	240	0	348048	5221678	2163	217132	217132	4317	4317	4317	4317	4317	4317	1201	1201	1201	1201	1201	2644	0	1442	3365	10	4
2016301	65	0	5761	87060	201	3567	3567	402	402	402	402	402	402	112	112	112	112	112	246	0	134	314	3	1
2016302	70	0	7082	107260	231	4414	4414	461	461	461	461	461	461	128	128	128	128	128	282	0	154	359	4	1
2016303	75	0	11828	177946	262	7404	7404	523	523	523	523	523	523	145	145	145	145	145	320	0	174	407	4	1
2016304	80	0	17371	263281	294	10806	10806	588	588	588	588	588	588	163	163	163	163	163	360	0	196	458	5	1
2016305	95	0	26277	395468	403	16475	16475	804	804	804	804	804	804	224	224	224	224	224	492	0	268	627	5	1
2016306	110	0	46796	702692	526	29235	29235	1050	1050	1050	1050	1050	1050	292	292	292	292	292	643	0	351	819	6	1
2016307	125	0	62480	938557	664	38994	38994	1325	1325	1325	1325	1325	1325	368	368	368	368	368	811	0	442	1032	7	1
2016308	140	0	82579	1240591	815	51575	51575	1627	1627	1627	1627	1627	1627	453	453	453	453	453	996	0	543	1268	8	1
2016309	155	0	109763	1648228	980	68536	68536	1957	1957	1957	1957	1957	1957	544	544	544	544	544	1198	0	653	1525	8	1
2016310	170	0	135053	2026852	1159	84263	84263	2313	2313	2313	2313	2313	2313	644	644	644	644	644	1417	0	772	1803	9	1
2016311	185	0	171213	2568553	1351	106772	106772	2696	2696	2696	2696	2696	2696	750	750	750	750	750	1651	0	900	2101	10	1
2016312	200	0	212357	3185510	1555	132440	132440	3104	3104	3104	3104	3104	3104	864	864	864	864	864	1901	0	1037	2420	10	2
2016313	215	0	252294	3784558	1773	157343	157343	3538	3538	3538	3538	3538	3538	985	985	985	985	985	2167	0	1182	2758	10	2
2016314	230	0	303466	4553006	2003	189290	189290	3997	3997	3997	3997	3997	3997	1112	1112	1112	1112	1112	2448	0	1335	3116	10	3
2016315	245	0	365727	5485112	2245	228112	228112	4481	4481	4481	4481	4481	4481	1247	1247	1247	1247	1247	2744	0	1497	3493	10	4
2016401	35	0	1282	19381	64	787	787	129	129	129	129	129	129	35	35	35	35	35	79	0	43	100	0	1
2016402	40	0	1537	23207	82	950	950	165	165	165	165	165	165	45	45	45	45	45	101	0	55	128	1	1
2016403	55	0	3606	54576	148	2236	2236	296	296	296	296	296	296	82	82	82	82	82	181	0	99	231	2	1
2016404	70	0	7082	107260	231	4414	4414	461	461	461	461	461	461	128	128	128	128	128	282	0	154	359	4	1
2016405	85	0	19463	294744	329	12110	12110	657	657	657	657	657	657	183	183	183	183	183	402	0	219	512	5	1
2016406	100	0	28997	436361	442	18173	18173	883	883	883	883	883	883	245	245	245	245	245	541	0	295	688	6	1
2016407	115	0	51804	778110	570	32342	32342	1139	1139	1139	1139	1139	1139	317	317	317	317	317	697	0	380	887	6	1
2016408	130	0	69136	1038526	713	43164	43164	1422	1422	1422	1422	1422	1422	396	396	396	396	396	871	0	475	1109	7	1
2016409	145	0	90302	1356425	869	56382	56382	1734	1734	1734	1734	1734	1734	482	482	482	482	482	1062	0	579	1352	8	1
2016410	160	0	115711	1737356	1038	72244	72244	2073	2073	2073	2073	2073	2073	577	577	577	577	577	1269	0	692	1616	9	1
2016411	175	0	145347	2180895	1221	90657	90657	2438	2438	2438	2438	2438	2438	678	678	678	678	678	1493	0	814	1900	9	1
2016412	190	0	185984	2790173	1417	115989	115989	2829	2829	2829	2829	2829	2829	787	787	787	787	787	1733	0	945	2205	10	1
2016413	205	0	225031	3375386	1626	140342	140342	3246	3246	3246	3246	3246	3246	903	903	903	903	903	1988	0	1084	2530	10	2
2016414	220	0	268414	4026817	1848	167408	167408	3688	3688	3688	3688	3688	3688	1026	1026	1026	1026	1026	2259	0	1232	2875	10	3
2016415	235	0	330238	4954802	2082	206019	206019	4156	4156	4156	4156	4156	4156	1157	1157	1157	1157	1157	2545	0	1388	3239	10	3
3001001	1	0	227	95760	0	141	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3001002	2	0	241	101472	0	149	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3001003	3	0	254	107184	0	156	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3001004	4	0	267	112896	0	163	163	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1
3001005	5	0	280	118608	1	171	171	2	2	2	2	2	2	0	0	0	0	0	1	0	0	2	0	1
3001006	6	0	293	124320	1	178	178	3	3	3	3	3	3	1	1	1	1	1	2	0	1	3	0	1
3001007	7	0	306	130032	2	185	185	5	5	5	5	5	5	1	1	1	1	1	3	0	1	4	0	1
3001008	8	0	320	135744	3	192	192	7	7	7	7	7	7	1	1	1	1	1	4	0	2	5	0	1
3001009	9	0	333	141456	4	200	200	9	9	9	9	9	9	2	2	2	2	2	5	0	3	7	0	1
3001010	10	0	358	153888	5	226	226	11	11	11	11	11	11	3	3	3	3	3	6	0	3	8	0	1
3001011	11	0	515	220248	6	325	325	13	13	13	13	13	13	3	3	3	3	3	8	0	4	10	0	1
3001012	12	0	528	282660	8	333	333	16	16	16	16	16	16	4	4	4	4	4	9	0	5	12	0	1
3001013	13	0	541	290010	9	342	342	18	18	18	18	18	18	5	5	5	5	5	11	0	6	14	0	1
3001014	14	0	555	297360	10	350	350	21	21	21	21	21	21	6	6	6	6	6	13	0	7	16	0	1
3001015	15	0	568	304710	12	359	359	24	24	24	24	24	24	6	6	6	6	6	15	0	8	19	0	1
