掉落ID	奖励名称	必掉奖励	随机类型（0万分比，1权重）	奖励随机个数	奖励1	奖励1权重	奖励2	奖励2权重	奖励3	奖励3权重	奖励4	奖励4权重	奖励5	奖励5权重	奖励6	奖励6权重	奖励7	奖励7权重	奖励8	奖励8权重	奖励9	奖励9权重	奖励10	奖励10权重	奖励11	奖励11权重	奖励12	奖励12权重	奖励13	奖励13权重	奖励14	奖励14权重	奖励15	奖励15权重
10325	关卡325手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10326	关卡326手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10327	关卡327手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10328	关卡328手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10329	关卡329手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10330	关卡330手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10331	关卡331手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10332	关卡332手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10333	关卡333手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10334	关卡334手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10335	关卡335手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10336	关卡336手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10337	关卡337手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10338	关卡338手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10339	关卡339手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10340	关卡340手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10341	关卡341手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10342	关卡342手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10343	关卡343手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10344	关卡344手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10345	关卡345手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10346	关卡346手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10347	关卡347手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10348	关卡348手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10349	关卡349手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10350	关卡350手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10351	关卡351手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10352	关卡352手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10353	关卡353手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10354	关卡354手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10355	关卡355手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10356	关卡356手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10357	关卡357手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10358	关卡358手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10359	关卡359手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10360	关卡360手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10361	关卡361手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10362	关卡362手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10363	关卡363手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10364	关卡364手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10365	关卡365手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10366	关卡366手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10367	关卡367手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10368	关卡368手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10369	关卡369手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10370	关卡370手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10371	关卡371手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10372	关卡372手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10373	关卡373手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10374	关卡374手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10375	关卡375手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10376	关卡376手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10377	关卡377手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10378	关卡378手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10379	关卡379手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10380	关卡380手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10381	关卡381手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10382	关卡382手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10383	关卡383手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10384	关卡384手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10385	关卡385手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10386	关卡386手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10387	关卡387手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10388	关卡388手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10389	关卡389手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10390	关卡390手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10391	关卡391手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10392	关卡392手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10393	关卡393手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10394	关卡394手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10395	关卡395手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10396	关卡396手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10397	关卡397手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10398	关卡398手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10399	关卡399手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10400	关卡400手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10401	关卡401手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10402	关卡402手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10403	关卡403手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10404	关卡404手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10405	关卡405手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10406	关卡406手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10407	关卡407手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10408	关卡408手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10409	关卡409手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10410	关卡410手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10411	关卡411手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10412	关卡412手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10413	关卡413手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10414	关卡414手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10415	关卡415手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10416	关卡416手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10417	关卡417手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10418	关卡418手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10419	关卡419手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10420	关卡420手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10421	关卡421手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10422	关卡422手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10423	关卡423手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10424	关卡424手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10425	关卡425手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10426	关卡426手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10427	关卡427手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10428	关卡428手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10429	关卡429手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10430	关卡430手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10431	关卡431手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10432	关卡432手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10433	关卡433手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10434	关卡434手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10435	关卡435手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10436	关卡436手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10437	关卡437手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10438	关卡438手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10439	关卡439手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10440	关卡440手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10441	关卡441手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
